gene,name,code,unique_name
B9J08_004275,B9J08_004275,4275,4275
B9J08_004276,B9J08_004276,4276,4276
B9J08_004277,SFB3,4277,SFB3_4277
B9J08_004278,SHE4,4278,SHE4_4278
B9J08_004279,DFG16,4279,DFG16_4279
B9J08_004280,B9J08_004280,4280,4280
B9J08_004281,B9J08_004281,4281,4281
B9J08_004282,B9J08_004282,4282,4282
B9J08_004283,B9J08_004283,4283,4283
B9J08_004284,B9J08_004284,4284,4284
B9J08_004285,HSP78,4285,HSP78_4285
B9J08_004286,PAN1,4286,PAN1_4286
B9J08_004287,B9J08_004287,4287,4287
B9J08_004288,THI20,4288,THI20_4288
B9J08_004289,AMD1,4289,AMD1_4289
B9J08_004290,B9J08_004290,4290,4290
B9J08_004291,B9J08_004291,4291,4291
B9J08_004292,CAR1,4292,CAR1_4292
B9J08_004293,B9J08_004293,4293,4293
B9J08_004294,SRP101,4294,SRP101_4294
B9J08_004295,PSD2,4295,PSD2_4295
B9J08_004296,B9J08_004296,4296,4296
B9J08_004297,MES1,4297,MES1_4297
B9J08_004298,HER2,4298,HER2_4298
B9J08_004299,FOL2,4299,FOL2_4299
B9J08_004300,SSD1,4300,SSD1_4300
B9J08_004301,HYS2_POL31,4301,HYS2_POL31_4301
B9J08_004302,TEN1,4302,TEN1_4302
B9J08_004303,PPR1,4303,PPR1_4303
B9J08_004304,YGR266W,4304,YGR266W_4304
B9J08_004305,YGR237C,4305,YGR237C_4305
B9J08_004306,ASH2_BRE2,4306,ASH2_BRE2_4306
B9J08_004307,B9J08_004307,4307,4307
B9J08_004308,CRH12_CRH1,4308,CRH12_CRH1_4308
B9J08_004309,PFK1,4309,PFK1_4309
B9J08_004310,SFL2_MGA1,4310,SFL2_MGA1_4310
B9J08_004311,NOP19,4311,NOP19_4311
B9J08_004312,B9J08_004312,4312,4312
B9J08_004313,B9J08_004313,4313,4313
B9J08_004314,B9J08_004314,4314,4314
B9J08_004315,GOT1,4315,GOT1_4315
B9J08_004316,HUA1,4316,HUA1_4316
B9J08_004317,PUT2,4317,PUT2_4317
B9J08_004318,JNM1,4318,JNM1_4318
B9J08_004319,RBG2,4319,RBG2_4319
B9J08_004320,EFG1,4320,EFG1_4320
B9J08_004321,SLH1,4321,SLH1_4321
B9J08_004322,HAS1,4322,HAS1_4322
B9J08_004323,B9J08_004323,4323,4323
B9J08_004324,DIP5,4324,DIP5_4324
B9J08_004325,RPC17,4325,RPC17_4325
B9J08_004326,ROG1,4326,ROG1_4326
B9J08_004327,SNN1,4327,SNN1_4327
B9J08_004328,OST3,4328,OST3_4328
B9J08_004329,RIM13,4329,RIM13_4329
B9J08_004330,GPI10,4330,GPI10_4330
B9J08_004331,ADH1_ADH3,4331,ADH1_ADH3_4331
B9J08_004332,ATG16,4332,ATG16_4332
B9J08_004333,YMR160W,4333,YMR160W_4333
B9J08_004334,GRF10_PHO2,4334,GRF10_PHO2_4334
B9J08_004335,MSS2,4335,MSS2_4335
B9J08_004336,DUN1,4336,DUN1_4336
B9J08_004337,TIP20,4337,TIP20_4337
B9J08_004338,CCT3,4338,CCT3_4338
B9J08_004339,CYK3,4339,CYK3_4339
B9J08_004340,KIN28,4340,KIN28_4340
B9J08_004341,B9J08_004341,4341,4341
B9J08_004342,B9J08_004342,4342,4342
B9J08_004343,VTC4,4343,VTC4_4343
B9J08_004344,DNF3,4344,DNF3_4344
B9J08_004345,B9J08_004345,4345,4345
B9J08_004346,BUB1,4346,BUB1_4346
B9J08_004347,GPI16,4347,GPI16_4347
B9J08_004348,B9J08_004348,4348,4348
B9J08_004349,APL6,4349,APL6_4349
B9J08_004350,B9J08_004350,4350,4350
B9J08_004351,RNY11_RNY1,4351,RNY11_RNY1_4351
B9J08_004352,SAH1,4352,SAH1_4352
B9J08_004353,MRR1c,4353,MRR1c_4353
B9J08_004354,B9J08_004354,4354,4354
B9J08_004355,GLN3,4355,GLN3_4355
B9J08_004356,CDC33,4356,CDC33_4356
B9J08_004357,DUG1,4357,DUG1_4357
B9J08_004358,B9J08_004358,4358,4358
B9J08_004359,SDT1,4359,SDT1_4359
B9J08_004360,FSH3,4360,FSH3_4360
B9J08_004361,MPD1,4361,MPD1_4361
B9J08_004362,B9J08_004362,4362,4362
B9J08_004363,YUH2_YUH1,4363,YUH2_YUH1_4363
B9J08_004364,AIM25,4364,AIM25_4364
B9J08_004365,SFC1,4365,SFC1_4365
B9J08_004366,B9J08_004366,4366,4366
B9J08_004367,B9J08_004367,4367,4367
B9J08_004368,RGP1,4368,RGP1_4368
B9J08_004369,HOG1,4369,HOG1_4369
B9J08_004370,CDC20,4370,CDC20_4370
B9J08_004371,VPS20,4371,VPS20_4371
B9J08_004372,HEM2,4372,HEM2_4372
B9J08_004373,B9J08_004373,4373,4373
B9J08_004374,NSP1,4374,NSP1_4374
B9J08_004375,GPM1,4375,GPM1_4375
B9J08_004376,B9J08_004376,4376,4376
B9J08_004377,B9J08_004377,4377,4377
B9J08_004378,RHR2_GPP1,4378,RHR2_GPP1_4378
B9J08_004379,B9J08_004379,4379,4379
B9J08_004380,GUT1,4380,GUT1_4380
B9J08_004381,UAP1_QRI1,4381,UAP1_QRI1_4381
B9J08_004382,ECM331_ECM33,4382,ECM331_ECM33_4382
B9J08_004383,INT1_BUD4,4383,INT1_BUD4_4383
B9J08_004384,FIP1,4384,FIP1_4384
B9J08_004385,TIF5,4385,TIF5_4385
B9J08_004386,YJR084W,4386,YJR084W_4386
B9J08_004387,B9J08_004387,4387,4387
B9J08_004388,JSN1,4388,JSN1_4388
B9J08_004389,GRR1,4389,GRR1_4389
B9J08_004390,B9J08_004390,4390,4390
B9J08_004391,RPL43A,4391,RPL43A_4391
B9J08_004392,CSU57_VPS25,4392,CSU57_VPS25_4392
B9J08_004393,URA7,4393,URA7_4393
B9J08_004394,EMC2,4394,EMC2_4394
B9J08_004395,B9J08_004395,4395,4395
B9J08_004396,RSM26,4396,RSM26_4396
B9J08_004397,TIP41,4397,TIP41_4397
B9J08_004398,GDE1,4398,GDE1_4398
B9J08_004399,TIP1_YIP1,4399,TIP1_YIP1_4399
B9J08_004400,MSM1,4400,MSM1_4400
B9J08_004401,YTA7,4401,YTA7_4401
B9J08_004402,SPT4,4402,SPT4_4402
B9J08_004403,COX18,4403,COX18_4403
B9J08_004404,B9J08_004404,4404,4404
B9J08_004405,VID30,4405,VID30_4405
B9J08_004406,BUD32,4406,BUD32_4406
B9J08_004407,MMM1,4407,MMM1_4407
B9J08_004408,PCT1,4408,PCT1_4408
B9J08_004409,YCH1,4409,YCH1_4409
B9J08_004410,CRH11_CRH1,4410,CRH11_CRH1_4410
B9J08_004411,YAP1801,4411,YAP1801_4411
B9J08_004412,PAM18,4412,PAM18_4412
B9J08_004413,RLP24,4413,RLP24_4413
B9J08_004414,POP7,4414,POP7_4414
B9J08_004415,B9J08_004415,4415,4415
B9J08_004416,B9J08_004416,4416,4416
B9J08_004417,PHO13,4417,PHO13_4417
B9J08_004418,B9J08_004418,4418,4418
B9J08_004419,HUL5,4419,HUL5_4419
B9J08_004420,B9J08_004420,4420,4420
B9J08_004421,ZCF21_ECM22,4421,ZCF21_ECM22_4421
B9J08_004422,B9J08_004422,4422,4422
B9J08_004423,TMA22,4423,TMA22_4423
B9J08_004424,YPP1,4424,YPP1_4424
B9J08_004425,MLH1,4425,MLH1_4425
B9J08_004426,NSE4,4426,NSE4_4426
B9J08_004427,MME1,4427,MME1_4427
B9J08_004428,B9J08_004428,4428,4428
B9J08_004429,MUP3,4429,MUP3_4429
B9J08_004430,YCF1_YBT1,4430,YCF1_YBT1_4430
B9J08_004431,RPL2_RPL2B,4431,RPL2_RPL2B_4431
B9J08_004432,SBP1,4432,SBP1_4432
B9J08_004433,QCR6,4433,QCR6_4433
B9J08_004434,RPL82_RPL8B,4434,RPL82_RPL8B_4434
B9J08_004435,GIS3,4435,GIS3_4435
B9J08_004436,HGT5_STL1,4436,HGT5_STL1_4436
B9J08_004437,ELO1,4437,ELO1_4437
B9J08_004438,YLL032C,4438,YLL032C_4438
B9J08_004439,PEX7,4439,PEX7_4439
B9J08_004440,CKI1,4440,CKI1_4440
B9J08_004441,AHK1,4441,AHK1_4441
B9J08_004442,B9J08_004442,4442,4442
B9J08_004443,SFP1,4443,SFP1_4443
B9J08_004444,B9J08_004444,4444,4444
B9J08_004445,PHR1,4445,PHR1_4445
B9J08_004446,GCN20,4446,GCN20_4446
B9J08_004447,MNN14_MNT2,4447,MNN14_MNT2_4447
B9J08_004448,TNA1,4448,TNA1_4448
B9J08_004449,YOR389W,4449,YOR389W_4449
B9J08_004450,THI13,4450,THI13_4450
B9J08_004451,IFF4_CSS1,4451,IFF4_CSS1_4451
B9J08_004452,SNQ2,4452,SNQ2_4452
B9J08_004453,B9J08_004453,4453,4453
B9J08_004454,B9J08_004454,4454,4454
B9J08_004455,B9J08_004455,4455,4455
B9J08_004456,BEM1,4456,BEM1_4456
B9J08_004457,HAP3,4457,HAP3_4457
B9J08_004458,ZCF27_OAF3,4458,ZCF27_OAF3_4458
B9J08_004459,ILV6,4459,ILV6_4459
B9J08_004460,PIN3,4460,PIN3_4460
B9J08_004461,PHB2,4461,PHB2_4461
B9J08_004462,MTC6,4462,MTC6_4462
B9J08_004463,SRS2,4463,SRS2_4463
B9J08_004464,RDI1,4464,RDI1_4464
B9J08_004465,B9J08_004465,4465,4465
B9J08_004466,ECM38,4466,ECM38_4466
B9J08_004467,ARA1,4467,ARA1_4467
B9J08_004468,FRP1_FRE4,4468,FRP1_FRE4_4468
B9J08_004469,PGA7,4469,PGA7_4469
B9J08_004470,B9J08_004470,4470,4470
B9J08_004471,B9J08_004471,4471,4471
B9J08_004472,DAL8_DAL5,4472,DAL8_DAL5_4472
B9J08_004473,YDR338C,4473,YDR338C_4473
B9J08_004474,SIT1_ENB1,4474,SIT1_ENB1_4474
B9J08_004475,SIT1_ENB1,4475,SIT1_ENB1_4475
B9J08_004476,PGA31,4476,PGA31_4476
B9J08_004477,XOG1_EXG1,4477,XOG1_EXG1_4477
B9J08_004478,ALK2_DIT2,4478,ALK2_DIT2_4478
B9J08_004479,OPT5_OPT2,4479,OPT5_OPT2_4479
B9J08_004480,CEX1,4480,CEX1_4480
B9J08_004481,B9J08_004481,4481,4481
B9J08_004482,YLR283W,4482,YLR283W_4482
B9J08_004483,CMC4,4483,CMC4_4483
B9J08_004484,B9J08_004484,4484,4484
B9J08_004485,YBN5_OLA1,4485,YBN5_OLA1_4485
B9J08_004486,MRPL37,4486,MRPL37_4486
B9J08_004487,YPR089W,4487,YPR089W_4487
B9J08_004488,MRL1,4488,MRL1_4488
B9J08_004489,SEC21,4489,SEC21_4489
B9J08_004490,MNN15_MNT4,4490,MNN15_MNT4_4490
B9J08_004491,RPM2,4491,RPM2_4491
B9J08_004492,UFO1,4492,UFO1_4492
B9J08_004493,CLU1,4493,CLU1_4493
B9J08_004494,MMT1,4494,MMT1_4494
B9J08_004495,TRY2,4495,TRY2_4495
B9J08_004496,YPR127W,4496,YPR127W_4496
B9J08_004497,PGA3,4497,PGA3_4497
B9J08_004498,ALS1_SAG1,4498,ALS1_SAG1_4498
B9J08_004499,TUB1,4499,TUB1_4499
B9J08_004500,ERG13,4500,ERG13_4500
B9J08_004501,ALO1,4501,ALO1_4501
B9J08_004502,UTP14,4502,UTP14_4502
B9J08_004503,PRE8,4503,PRE8_4503
B9J08_004504,ELF1_NEW1,4504,ELF1_NEW1_4504
B9J08_004505,FAR8,4505,FAR8_4505
B9J08_004506,YPL225W,4506,YPL225W_4506
B9J08_004507,FMS1,4507,FMS1_4507
B9J08_004508,UBC7,4508,UBC7_4508
B9J08_004509,B9J08_004509,4509,4509
B9J08_004510,PHO88,4510,PHO88_4510
B9J08_004511,RKM1,4511,RKM1_4511
B9J08_004512,SCO1,4512,SCO1_4512
B9J08_004513,FCY24_TPN1,4513,FCY24_TPN1_4513
B9J08_004514,B9J08_004514,4514,4514
B9J08_004515,B9J08_004515,4515,4515
B9J08_004516,SPT20,4516,SPT20_4516
B9J08_004517,DCP1,4517,DCP1_4517
B9J08_004518,TRP99_AHP1,4518,TRP99_AHP1_4518
B9J08_004519,PTH4,4519,PTH4_4519
B9J08_004520,B9J08_004520,4520,4520
B9J08_004521,RIF1,4521,RIF1_4521
B9J08_004522,IKS1,4522,IKS1_4522
B9J08_004523,PAP2,4523,PAP2_4523
B9J08_004524,YPT53_YPT10,4524,YPT53_YPT10_4524
B9J08_004525,GCY1,4525,GCY1_4525
B9J08_004526,ECM14,4526,ECM14_4526
B9J08_004527,B9J08_004527,4527,4527
B9J08_004528,B9J08_004528,4528,4528
B9J08_004529,SRP1,4529,SRP1_4529
B9J08_004530,PGA14_YNL190W,4530,PGA14_YNL190W_4530
B9J08_004531,GBU1,4531,GBU1_4531
B9J08_004532,ACF2,4532,ACF2_4532
B9J08_004533,YIL166C,4533,YIL166C_4533
B9J08_004534,SUC2,4534,SUC2_4534
B9J08_004535,B9J08_004535,4535,4535
B9J08_004536,B9J08_004536,4536,4536
B9J08_004537,OPT2,4537,OPT2_4537
B9J08_004538,OPT3_OPT2,4538,OPT3_OPT2_4538
B9J08_004539,LYP1,4539,LYP1_4539
B9J08_004540,CYR1,4540,CYR1_4540
B9J08_004541,CHS6,4541,CHS6_4541
B9J08_004542,PHS1,4542,PHS1_4542
B9J08_004543,PHS1,4543,PHS1_4543
B9J08_004544,OPT2,4544,OPT2_4544
B9J08_004545,OPT2,4545,OPT2_4545
B9J08_004546,TRX1,4546,TRX1_4546
B9J08_004547,YTP1,4547,YTP1_4547
B9J08_004548,NAR1,4548,NAR1_4548
B9J08_004549,KEX2,4549,KEX2_4549
B9J08_004550,ZWF1,4550,ZWF1_4550
B9J08_004551,PRB1,4551,PRB1_4551
B9J08_004552,PRB1,4552,PRB1_4552
B9J08_004553,STE24,4553,STE24_4553
B9J08_004554,SEC24,4554,SEC24_4554
B9J08_004555,COG5,4555,COG5_4555
B9J08_004556,YNL050C,4556,YNL050C_4556
B9J08_004557,HOS4,4557,HOS4_4557
B9J08_004558,CPP1_MSG5,4558,CPP1_MSG5_4558
B9J08_004559,B9J08_004559,4559,4559
B9J08_004560,OPT3_OPT2,4560,OPT3_OPT2_4560
B9J08_004561,GLN1,4561,GLN1_4561
B9J08_004562,OPT1,4562,OPT1_4562
B9J08_004563,B9J08_004563,4563,4563
B9J08_004564,YSC83,4564,YSC83_4564
B9J08_004565,ICE2,4565,ICE2_4565
B9J08_004566,UTP25,4566,UTP25_4566
B9J08_004567,KSH1,4567,KSH1_4567
B9J08_004568,RAD10,4568,RAD10_4568
B9J08_004569,GIM5,4569,GIM5_4569
B9J08_004570,B9J08_004570,4570,4570
B9J08_004571,RSC9,4571,RSC9_4571
B9J08_004572,PRC3_YBR139W,4572,PRC3_YBR139W_4572
B9J08_004573,UGA4,4573,UGA4_4573
B9J08_004574,RPL7A,4574,RPL7A_4574
B9J08_004575,B9J08_004575,4575,4575
B9J08_004576,ECM5,4576,ECM5_4576
B9J08_004577,PGA26,4577,PGA26_4577
B9J08_004578,DPB11,4578,DPB11_4578
B9J08_004579,TEF1,4579,TEF1_4579
B9J08_004580,YPL199C,4580,YPL199C_4580
B9J08_004581,YPT72_YPT7,4581,YPT72_YPT7_4581
B9J08_004582,B9J08_004582,4582,4582
B9J08_004583,YJR096W,4583,YJR096W_4583
B9J08_004584,BSC6,4584,BSC6_4584
B9J08_004585,PAF1,4585,PAF1_4585
B9J08_004586,YPL191C,4586,YPL191C_4586
B9J08_004587,ERG9,4587,ERG9_4587
B9J08_004588,GTR1,4588,GTR1_4588
B9J08_004589,STE14,4589,STE14_4589
B9J08_004590,FAD2,4590,FAD2_4590
B9J08_004591,YHM2,4591,YHM2_4591
B9J08_004592,SLY41,4592,SLY41_4592
B9J08_004593,NHX1,4593,NHX1_4593
B9J08_004594,NDC1,4594,NDC1_4594
B9J08_004595,PET123,4595,PET123_4595
B9J08_004596,MUS81,4596,MUS81_4596
B9J08_004597,B9J08_004597,4597,4597
B9J08_004598,PRP3,4598,PRP3_4598
B9J08_004599,B9J08_004599,4599,4599
B9J08_004600,ADH5,4600,ADH5_4600
B9J08_004601,RNR1,4601,RNR1_4601
B9J08_004602,OPT1,4602,OPT1_4602
B9J08_004603,YIL067C,4603,YIL067C_4603
B9J08_004604,SEC28,4604,SEC28_4604
B9J08_004605,CDC11,4605,CDC11_4605
B9J08_004606,LPL1,4606,LPL1_4606
B9J08_004607,YSC84,4607,YSC84_4607
B9J08_004608,VAC8,4608,VAC8_4608
B9J08_004609,CHM7,4609,CHM7_4609
B9J08_004610,NBP35,4610,NBP35_4610
B9J08_004611,NUP145,4611,NUP145_4611
B9J08_004612,EDC3,4612,EDC3_4612
B9J08_004613,KIP3,4613,KIP3_4613
B9J08_004614,B9J08_004614,4614,4614
B9J08_004615,B9J08_004615,4615,4615
B9J08_004616,UBX7,4616,UBX7_4616
B9J08_004617,PTR3,4617,PTR3_4617
B9J08_004618,CYS4,4618,CYS4_4618
B9J08_004619,DST1,4619,DST1_4619
B9J08_004620,RNA15,4620,RNA15_4620
B9J08_004621,PTI1,4621,PTI1_4621
B9J08_004622,SAN1,4622,SAN1_4622
B9J08_004623,B9J08_004623,4623,4623
B9J08_004624,SDD4,4624,SDD4_4624
B9J08_004625,NSA2,4625,NSA2_4625
B9J08_004626,LCP5,4626,LCP5_4626
B9J08_004627,MPT5,4627,MPT5_4627
B9J08_004628,SAE2,4628,SAE2_4628
B9J08_004629,SAP8_YPS3,4629,SAP8_YPS3_4629
B9J08_004630,NUP49,4630,NUP49_4630
B9J08_004631,BUD13,4631,BUD13_4631
B9J08_004632,B9J08_004632,4632,4632
B9J08_004633,AGC1,4633,AGC1_4633
B9J08_004634,B9J08_004634,4634,4634
B9J08_004635,COX19,4635,COX19_4635
B9J08_004636,KEM1_XRN1,4636,KEM1_XRN1_4636
B9J08_004637,B9J08_004637,4637,4637
B9J08_004638,OFI1_CRZ1,4638,OFI1_CRZ1_4638
B9J08_004639,KNS1,4639,KNS1_4639
B9J08_004640,SIM1_UTH1,4640,SIM1_UTH1_4640
B9J08_004641,ATG12,4641,ATG12_4641
B9J08_004642,YBP1,4642,YBP1_4642
B9J08_004643,HPC2,4643,HPC2_4643
B9J08_004644,PDK2_PKP2,4644,PDK2_PKP2_4644
B9J08_004645,B9J08_004645,4645,4645
B9J08_004646,B9J08_004646,4646,4646
B9J08_004647,RAD6,4647,RAD6_4647
B9J08_004648,PRB1,4648,PRB1_4648
B9J08_004649,UFD1,4649,UFD1_4649
B9J08_004650,MNN26_MNN5,4650,MNN26_MNN5_4650
B9J08_004651,SDD3,4651,SDD3_4651
B9J08_004652,MPS1,4652,MPS1_4652
B9J08_004653,ARP2,4653,ARP2_4653
B9J08_004654,GCD14,4654,GCD14_4654
B9J08_004655,LSM1,4655,LSM1_4655
B9J08_004656,B9J08_004656,4656,4656
B9J08_004657,RPN7,4657,RPN7_4657
B9J08_004658,UBC8,4658,UBC8_4658
B9J08_004659,UGA2,4659,UGA2_4659
B9J08_004660,NRI2,4660,NRI2_4660
B9J08_004661,SWI4,4661,SWI4_4661
B9J08_004662,HOL4_HOL1,4662,HOL4_HOL1_4662
B9J08_004663,MAK32,4663,MAK32_4663
B9J08_004664,B9J08_004664,4664,4664
B9J08_004665,GRH1,4665,GRH1_4665
B9J08_004666,DAO1,4666,DAO1_4666
B9J08_004667,B9J08_004667,4667,4667
B9J08_004668,MRPL27,4668,MRPL27_4668
B9J08_004669,HFL1_DPB3,4669,HFL1_DPB3_4669
B9J08_004670,TTI1,4670,TTI1_4670
B9J08_004671,CYC2,4671,CYC2_4671
B9J08_004672,RPS22A,4672,RPS22A_4672
B9J08_004673,B9J08_004673,4673,4673
B9J08_004674,YSC84,4674,YSC84_4674
B9J08_004675,SAT4,4675,SAT4_4675
B9J08_004676,WHI3,4676,WHI3_4676
B9J08_004677,B9J08_004677,4677,4677
B9J08_004678,TRS33,4678,TRS33_4678
B9J08_004679,RPO41,4679,RPO41_4679
B9J08_004680,IWR1,4680,IWR1_4680
B9J08_004681,YDL114W,4681,YDL114W_4681
B9J08_004682,ECM42_ARG7,4682,ECM42_ARG7_4682
B9J08_004683,MRP49,4683,MRP49_4683
B9J08_004684,RCO1,4684,RCO1_4684
B9J08_004685,ARX1,4685,ARX1_4685
B9J08_004686,B9J08_004686,4686,4686
B9J08_004687,SEC26,4687,SEC26_4687
B9J08_004688,B9J08_004688,4688,4688
B9J08_004689,NHP2,4689,NHP2_4689
B9J08_004690,SEO1,4690,SEO1_4690
B9J08_004691,SEC9,4691,SEC9_4691
B9J08_004692,HGT3_YDL199C,4692,HGT3_YDL199C_4692
B9J08_004693,CAC2,4693,CAC2_4693
B9J08_004694,SAP30,4694,SAP30_4694
B9J08_004695,PTH1_TAM41,4695,PTH1_TAM41_4695
B9J08_004696,THR4,4696,THR4_4696
B9J08_004697,CTR86,4697,CTR86_4697
B9J08_004698,YHR131C,4698,YHR131C_4698
B9J08_004699,RPS25B,4699,RPS25B_4699
B9J08_004700,NUP2,4700,NUP2_4700
B9J08_004701,MDJ1,4701,MDJ1_4701
B9J08_004702,ACH1,4702,ACH1_4702
B9J08_004703,B9J08_004703,4703,4703
B9J08_004704,GPN2,4704,GPN2_4704
B9J08_004705,RPN8,4705,RPN8_4705
B9J08_004706,COX10,4706,COX10_4706
B9J08_004707,MKT1,4707,MKT1_4707
B9J08_004708,B9J08_004708,4708,4708
B9J08_004709,NCP1,4709,NCP1_4709
B9J08_004710,NSE3,4710,NSE3_4710
B9J08_004711,B9J08_004711,4711,4711
B9J08_004712,OSH3,4712,OSH3_4712
B9J08_004713,B9J08_004713,4713,4713
B9J08_004714,POL30,4714,POL30_4714
B9J08_004715,TRM5,4715,TRM5_4715
B9J08_004716,RRP4,4716,RRP4_4716
B9J08_004717,B9J08_004717,4717,4717
B9J08_004718,OSH2,4718,OSH2_4718
B9J08_004719,JIP5,4719,JIP5_4719
B9J08_004720,YMR1,4720,YMR1_4720
B9J08_004721,AFG1,4721,AFG1_4721
B9J08_004722,PXP2,4722,PXP2_4722
B9J08_004723,YBR137W,4723,YBR137W_4723
B9J08_004724,B9J08_004724,4724,4724
B9J08_004725,DUR3,4725,DUR3_4725
B9J08_004726,SMC6,4726,SMC6_4726
B9J08_004727,COE2,4727,COE2_4727
B9J08_004728,OXA1,4728,OXA1_4728
B9J08_004729,BEM2,4729,BEM2_4729
B9J08_004730,MSK1,4730,MSK1_4730
B9J08_004731,NEL1,4731,NEL1_4731
B9J08_004732,B9J08_004732,4732,4732
B9J08_004733,YAF9,4733,YAF9_4733
B9J08_004734,INP52,4734,INP52_4734
B9J08_004735,FLX1,4735,FLX1_4735
B9J08_004736,RNH35_RNH201,4736,RNH35_RNH201_4736
B9J08_004737,LAT1,4737,LAT1_4737
B9J08_004738,TFC7,4738,TFC7_4738
B9J08_004739,YOR111W,4739,YOR111W_4739
B9J08_004740,NOP15,4740,NOP15_4740
B9J08_004741,DDI3,4741,DDI3_4741
B9J08_004742,CYB5,4742,CYB5_4742
B9J08_004743,CWC23,4743,CWC23_4743
B9J08_004744,SRP68,4744,SRP68_4744
B9J08_004745,HUT1,4745,HUT1_4745
B9J08_004746,PFA3,4746,PFA3_4746
B9J08_004747,RPD31_RPD3,4747,RPD31_RPD3_4747
B9J08_004748,POS5,4748,POS5_4748
B9J08_004749,SSN6_CYC8,4749,SSN6_CYC8_4749
B9J08_004750,B9J08_004750,4750,4750
B9J08_004751,YSA1,4751,YSA1_4751
B9J08_004752,SUS1,4752,SUS1_4752
B9J08_004753,FESUR1,4753,FESUR1_4753
B9J08_004754,HHT1_HHT2,4754,HHT1_HHT2_4754
B9J08_004755,B9J08_004755,4755,4755
B9J08_004756,NGR1,4756,NGR1_4756
B9J08_004757,NUD1,4757,NUD1_4757
B9J08_004758,HRI1,4758,HRI1_4758
B9J08_004759,ERV14,4759,ERV14_4759
B9J08_004760,B9J08_004760,4760,4760
B9J08_004761,RPS12,4761,RPS12_4761
B9J08_004762,MRS6,4762,MRS6_4762
B9J08_004763,MET8,4763,MET8_4763
B9J08_004764,PRO2,4764,PRO2_4764
B9J08_004765,B9J08_004765,4765,4765
B9J08_004766,DRS2,4766,DRS2_4766
B9J08_004767,GCD2,4767,GCD2_4767
B9J08_004768,ECM29,4768,ECM29_4768
B9J08_004769,UBI4,4769,UBI4_4769
B9J08_004770,B9J08_004770,4770,4770
B9J08_004771,OCA5,4771,OCA5_4771
B9J08_004772,B9J08_004772,4772,4772
B9J08_004773,YEL043W,4773,YEL043W_4773
B9J08_004774,GLY1,4774,GLY1_4774
B9J08_004775,TPO3_TPO2,4775,TPO3_TPO2_4775
B9J08_004776,PHO8,4776,PHO8_4776
B9J08_004777,B9J08_004777,4777,4777
B9J08_004778,YGL159W,4778,YGL159W_4778
B9J08_004779,B9J08_004779,4779,4779
B9J08_004780,B9J08_004780,4780,4780
B9J08_004781,LEU1,4781,LEU1_4781
B9J08_004782,CUL3,4782,CUL3_4782
B9J08_004783,SBE22,4783,SBE22_4783
B9J08_004784,SYF1,4784,SYF1_4784
B9J08_004785,FPK1,4785,FPK1_4785
B9J08_004786,PIR1,4786,PIR1_4786
B9J08_004787,CMR3,4787,CMR3_4787
B9J08_004788,B9J08_004788,4788,4788
B9J08_004789,AVO2,4789,AVO2_4789
B9J08_004790,B9J08_004790,4790,4790
B9J08_004791,MSH3,4791,MSH3_4791
B9J08_004792,CLD1,4792,CLD1_4792
B9J08_004793,SNA4,4793,SNA4_4793
B9J08_004794,UBX4,4794,UBX4_4794
B9J08_004795,GCN4,4795,GCN4_4795
B9J08_004796,MUD1,4796,MUD1_4796
B9J08_004797,HGT7_HXT7,4797,HGT7_HXT7_4797
B9J08_004798,ARG3,4798,ARG3_4798
B9J08_004799,B9J08_004799,4799,4799
B9J08_004800,RPC34,4800,RPC34_4800
B9J08_004801,POP4,4801,POP4_4801
B9J08_004802,AIM22,4802,AIM22_4802
B9J08_004803,B9J08_004803,4803,4803
B9J08_004804,HPD1,4804,HPD1_4804
B9J08_004805,ALY2,4805,ALY2_4805
B9J08_004806,TFC4,4806,TFC4_4806
B9J08_004807,POP5,4807,POP5_4807
B9J08_004808,SPT2,4808,SPT2_4808
B9J08_004809,RIT1,4809,RIT1_4809
B9J08_004810,FSH1,4810,FSH1_4810
B9J08_004811,ABD1,4811,ABD1_4811
B9J08_004812,INP54,4812,INP54_4812
B9J08_004813,PRP9,4813,PRP9_4813
B9J08_004814,RIB2,4814,RIB2_4814
B9J08_004815,RIM21,4815,RIM21_4815
B9J08_004816,MSB3,4816,MSB3_4816
B9J08_004817,MDY2,4817,MDY2_4817
B9J08_004818,NAT1,4818,NAT1_4818
B9J08_004819,TAC1a,4819,TAC1a_4819
B9J08_004820,TAC1b,4820,TAC1b_4820
B9J08_004821,STI1,4821,STI1_4821
B9J08_004822,FCR3_YAP3,4822,FCR3_YAP3_4822
B9J08_004823,CYB5,4823,CYB5_4823
B9J08_004824,AGE2,4824,AGE2_4824
B9J08_004825,PIC2,4825,PIC2_4825
B9J08_004826,NOP14,4826,NOP14_4826
B9J08_004827,ATG9,4827,ATG9_4827
B9J08_004828,GRP2_GRE2,4828,GRP2_GRE2_4828
B9J08_004829,YIA6,4829,YIA6_4829
B9J08_004830,THI73,4830,THI73_4830
B9J08_004831,AAF1,4831,AAF1_4831
B9J08_004832,ECM15,4832,ECM15_4832
B9J08_004833,GLG2,4833,GLG2_4833
B9J08_004834,CDC10,4834,CDC10_4834
B9J08_004835,MRPL32,4835,MRPL32_4835
B9J08_004836,B9J08_004836,4836,4836
B9J08_004837,PDX3,4837,PDX3_4837
B9J08_004838,PST3_PST2,4838,PST3_PST2_4838
