B0J15DRAFT_427819_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_434411_t1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	GO:0022857 transmembrane transporter activity	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_434434_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_452530_t1	NA	GO:0044718 siderophore transmembrane transport	NA	NA	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	NA	NA	NA	NA	NA	NA	GO:0005575 cellular_component	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_473885_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_478979_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_485834_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_494544_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	GO:0020037 heme binding	GO:0015232 heme transmembrane transporter activity	GO:0005886 plasma membrane	GO:1904334 heme import across plasma membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_505876_t1	NA	GO:0044718 siderophore transmembrane transport	NA	NA	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	NA	NA	NA	NA	NA	NA	GO:0005575 cellular_component	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_512022_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_516162_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_518008_t1	NA	GO:0044718 siderophore transmembrane transport	NA	NA	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	NA	NA	NA	NA	NA	NA	GO:0005575 cellular_component	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_539326_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_563559_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_578533_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B0J15DRAFT_594961_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B1J91_E04092g_t1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	GO:0005886 plasma membrane	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	NA	GO:0006811 monoatomic ion transport	NA	GO:0005634 nucleus	GO:0005737 cytoplasm	GO:0071944 cell periphery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_000002-t37_1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	GO:0020037 heme binding	GO:0015232 heme transmembrane transporter activity	GO:0005886 plasma membrane	GO:1904334 heme import across plasma membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_001487-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	GO:0005886 plasma membrane	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	NA	GO:0006811 monoatomic ion transport	NA	GO:0005634 nucleus	GO:0005737 cytoplasm	GO:0071944 cell periphery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_001499-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	GO:0005886 plasma membrane	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	NA	GO:0006811 monoatomic ion transport	NA	GO:0005634 nucleus	GO:0005737 cytoplasm	GO:0071944 cell periphery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_001519-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	GO:0005886 plasma membrane	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	NA	GO:0006811 monoatomic ion transport	NA	GO:0005634 nucleus	GO:0005737 cytoplasm	GO:0071944 cell periphery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_001521-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	GO:0005886 plasma membrane	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	NA	GO:0006811 monoatomic ion transport	NA	GO:0005634 nucleus	GO:0005737 cytoplasm	GO:0071944 cell periphery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_001542-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	GO:0015344 siderophore uptake transmembrane transporter activity	GO:0006811 monoatomic ion transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_001547-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	GO:0005886 plasma membrane	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	NA	GO:0006811 monoatomic ion transport	NA	GO:0005634 nucleus	GO:0005737 cytoplasm	GO:0071944 cell periphery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_001948-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	GO:0005886 plasma membrane	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	NA	GO:0006811 monoatomic ion transport	NA	GO:0005634 nucleus	GO:0005737 cytoplasm	GO:0071944 cell periphery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_002110-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	GO:0015344 siderophore uptake transmembrane transporter activity	GO:0006811 monoatomic ion transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_002241-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	GO:0005886 plasma membrane	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	NA	GO:0006811 monoatomic ion transport	NA	GO:0005634 nucleus	GO:0005737 cytoplasm	GO:0071944 cell periphery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_002465-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	GO:0005886 plasma membrane	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	NA	GO:0006811 monoatomic ion transport	NA	GO:0005634 nucleus	GO:0005737 cytoplasm	GO:0071944 cell periphery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_002581-t37_1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	GO:0020037 heme binding	GO:0015232 heme transmembrane transporter activity	GO:0005886 plasma membrane	GO:1904334 heme import across plasma membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_003908-t37_1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	GO:0020037 heme binding	GO:0015232 heme transmembrane transporter activity	GO:0005886 plasma membrane	GO:1904334 heme import across plasma membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_003921-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	GO:0005886 plasma membrane	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	NA	GO:0006811 monoatomic ion transport	NA	GO:0005634 nucleus	GO:0005737 cytoplasm	GO:0071944 cell periphery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_004097-t37_1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	GO:0005886 plasma membrane	NA	NA	GO:0006826 iron ion transport	GO:0031410 cytoplasmic vesicle	GO:0000324 fungal-type vacuole	GO:0010008 endosome membrane	GO:0015891 siderophore transport	NA	GO:0006811 monoatomic ion transport	NA	GO:0005634 nucleus	GO:0005737 cytoplasm	GO:0071944 cell periphery	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_004474-t37_1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	GO:0020037 heme binding	GO:0015232 heme transmembrane transporter activity	GO:0005886 plasma membrane	GO:1904334 heme import across plasma membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B9J08_004475-t37_1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	GO:0020037 heme binding	GO:0015232 heme transmembrane transporter activity	GO:0005886 plasma membrane	GO:1904334 heme import across plasma membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCV72DRAFT_228456_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCV72DRAFT_292000_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BCV72DRAFT_325739_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BD410DRAFT_723842_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	GO:0020037 heme binding	GO:0015232 heme transmembrane transporter activity	GO:0005886 plasma membrane	GO:1904334 heme import across plasma membrane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDBG_00050_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDBG_05798_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDBG_06965_t1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	GO:0022857 transmembrane transporter activity	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDBG_08034_t1	NA	GO:0044718 siderophore transmembrane transport	NA	NA	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	NA	NA	NA	NA	NA	NA	GO:0005575 cellular_component	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDCG_00091_t1	NA	GO:0044718 siderophore transmembrane transport	NA	NA	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	NA	NA	NA	NA	NA	NA	GO:0005575 cellular_component	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDCG_05659_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDCG_07156_t1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	GO:0022857 transmembrane transporter activity	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDCG_08631_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDFG_01071_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDFG_02422_t1	NA	GO:0044718 siderophore transmembrane transport	NA	NA	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	NA	NA	NA	NA	NA	NA	GO:0005575 cellular_component	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDFG_02839_t1	GO:0005768 endosome	GO:0044718 siderophore transmembrane transport	GO:0016020 membrane	GO:0006879 intracellular iron ion homeostasis	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	GO:0022857 transmembrane transporter activity	GO:0005774 vacuolar membrane	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDFG_08317_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDV34DRAFT_102311_t1	NA	NA	GO:0016020 membrane	NA	NA	NA	GO:0022857 transmembrane transporter activity	NA	GO:0055085 transmembrane transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BDV34DRAFT_114812_t1	NA	GO:0044718 siderophore transmembrane transport	NA	NA	GO:0015343 siderophore-iron transmembrane transporter activity	GO:0033214 siderophore-dependent iron import into cell	NA	NA	NA	NA	NA	NA	NA	GO:0005575 cellular_component	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
